z_obs pos_0[rad] pos_1[rad] mag_SDSS_u mag_SDSS_g mag_SDSS_r mag_SDSS_i mag_SDSS_z mag_J mag_H mag_K Mstar
1.17091 0.000988199984406 0.00118500633161 26.0161 25.8502 25.5042 25.1916 24.4447 24.0757 23.8357 23.6196 7.54117367174
1.14252 0.000989599984406 0.00119279633161 26.9927 26.6106 26.0922 25.5215 24.5152 24.0332 23.8309 23.7089 8.33994722241
1.14272 0.000995399984406 0.00119927633161 26.5737 26.3217 25.8083 25.2784 24.372 23.798 23.4942 23.2561 8.18805909831
1.18213 0.00145039998441 0.00132310633161 26.3795 26.2915 26.0908 25.7716 24.9923 24.5264 24.284 24.1093 6.97630221243
1.18198 0.000692599984406 0.000890026331606 26.4947 26.2697 25.6728 25.1296 24.2773 23.638 23.2374 22.8895 8.89092146645
1.22514 0.000712099984406 0.00110317633161 25.7837 25.8069 25.8042 25.6618 25.0109 24.7218 24.5867 24.4921 8.22518367978
1.17213 0.00112299998441 0.000542186331606 25.1849 25.262 25.3411 25.3028 24.7646 24.5876 24.4908 24.4085 8.44693741486
1.15489 0.00112499998441 0.000591496331606 28.7136 26.5438 24.6154 23.4034 22.4121 21.3213 20.8598 20.552 10.7212080999
1.1872 0.00116309998441 0.000538746331606 25.9638 25.7873 25.4565 25.0875 24.2456 23.8356 23.6221 23.4477 8.15962985329
1.19563 0.00116779998441 0.00127971633161 26.0128 25.7974 25.3781 24.8656 23.9907 23.3548 23.0349 22.8028 8.72692954218
1.18549 0.00132029998441 0.000996016331606 28.9838 27.5219 25.5773 24.3197 23.3006 22.1494 21.6536 21.2828 7.80441073837
1.19474 0.00130519998441 0.000757216331606 26.9186 26.766 26.4148 25.9804 25.2086 24.5483 24.2065 23.9734 8.1122904657
1.18617 0.00130899998441 0.000631706331606 25.3216 24.9041 23.9159 22.9496 21.9739 21.0017 20.5635 20.2555 10.2060282597
1.18681 0.00131439998441 0.000598806331606 29.3855 27.7503 26.6078 25.6857 24.6423 23.8726 23.5592 23.3671 7.52691394778
1.17176 0.00114809998441 0.000629536331606 24.1152 23.9459 23.5312 23.1823 22.4612 22.0089 21.7051 21.4334 9.89945168122
1.17962 0.00113989998441 0.00142416633161 26.9417 26.3494 25.3963 24.503 23.4377 22.6432 22.2649 21.9636 9.211737922
1.13639 0.00133379998441 0.00107922633161 25.4635 25.267 24.8775 24.4488 23.6502 23.0662 22.7563 22.5333 8.81237470182
1.18008 0.00121149998441 0.00110532633161 26.6086 26.3956 25.7216 25.075 24.1922 23.3865 22.8811 22.4407 8.95127499645
1.18254 0.00121379998441 0.00106760633161 24.8757 24.6036 24.0681 23.5326 22.622 22.0577 21.7687 21.5572 8.66864711284
1.18133 0.00121229998441 0.000698456331606 24.6554 24.6116 24.5183 24.3312 23.6454 23.316 23.1464 23.0057 8.8928433704
1.18445 0.000772099984406 0.000393056331606 25.6321 25.6237 25.5753 25.3869 24.7164 24.3122 24.1088 23.9731 8.16224088073
1.18103 0.00102579998441 0.000774536331606 26.7659 26.1602 25.3837 24.642 23.5953 22.9659 22.6859 22.4869 8.57664949842
1.17171 0.00102399998441 0.000653766331606 25.9431 25.7673 25.4476 24.9917 24.1418 23.5641 23.2956 23.1263 8.43798112412
1.15389 0.00140789998441 0.000802066331606 25.9305 25.6974 25.0715 24.536 23.6907 23.1012 22.7154 22.3679 8.90575753085
1.14134 0.00142429998441 0.000779086331606 26.3609 26.2042 25.6996 25.191 24.3997 23.6962 23.2967 22.9973 8.34216975577
1.18316 0.00141679998441 0.000505596331606 27.7994 25.6479 23.6742 22.4377 21.4378 20.33 19.8583 19.5408 11.2970633014
1.18034 0.00103439998441 0.00107103633161 26.75 26.5314 25.8354 25.1785 24.2885 23.4772 22.923 22.4069 9.34281780395
1.22532 0.00143029998441 0.00109057633161 27.0157 26.8575 26.4193 25.9641 25.1528 24.5457 24.1927 23.9084 8.23421199655
1.18351 0.00144979998441 0.000571816331606 31.0473 28.9133 26.6832 25.3446 24.3094 23.1345 22.6178 22.2312 8.41398322767
1.18212 0.00106629998441 0.000378526331606 25.547 25.4162 25.1152 24.832 24.0971 23.7712 23.5722 23.3997 7.59327418321
1.18431 0.00105869998441 0.000797876331606 24.3455 24.1749 23.8408 23.538 22.8014 22.4369 22.2152 22.0142 8.36085872066
1.15344 0.00137539998441 0.000814516331606 24.8444 24.7188 24.4775 24.0999 23.2879 22.7425 22.4665 22.2533 9.12471445172
1.15351 0.00137859998441 0.000819136331606 26.1271 26.0498 25.879 25.5796 24.7893 24.377 24.1798 24.0476 7.9230736175
1.18162 0.00138599998441 0.000785206331606 30.8301 28.5565 26.6013 25.3772 24.3823 23.2802 22.8092 22.4936 8.33745608983
1.18388 0.00137709998441 0.000663976331606 30.6692 28.5577 26.3668 25.0474 24.0171 22.8365 22.3166 21.9196 8.62106342915
1.17194 0.00137779998441 0.000613556331606 26.3401 26.2212 26.0167 25.7447 25.0067 24.6097 24.3987 24.2333 7.96505600877
1.18557 2.65999844061e-05 0.000705006331606 26.9323 26.6645 26.1963 25.6801 24.8456 24.181 23.8452 23.6099 8.12919811105
1.21773 1.82999844061e-05 0.000993716331606 26.8649 26.5166 25.791 25.1112 24.1579 23.4457 23.0658 22.775 8.95960863319
1.18552 0.000521899984406 0.000791856331606 26.8456 26.6229 26.2554 25.7496 24.8577 24.2413 23.9608 23.7918 8.04452312955
1.17186 0.000103999984406 0.00115729633161 25.0824 24.8413 24.1794 23.4522 22.5383 21.6525 21.2008 20.8564 10.6261641415
1.13639 0.000418599984406 0.000650846331606 25.7447 25.8302 25.9182 25.9271 25.3898 25.3961 25.4359 25.4727 7.75288075204
1.17213 0.000646199984406 0.00113711633161 24.4657 24.3726 24.1929 23.9404 23.2418 22.8002 22.5556 22.3549 9.15561338999
1.18225 0.000643099984406 0.000872156331606 24.9122 24.6803 24.22 23.8164 23.0373 22.5469 22.2553 22.0109 9.57378751559
1.17309 0.000177999984406 0.00114524633161 27.2395 26.8409 25.8065 24.879 23.8455 22.9057 22.3495 21.8168 9.701191822
1.17219 -0.000279200015594 0.00107252633161 26.2137 25.8759 25.2773 24.6523 23.7131 23.0535 22.7293 22.4923 8.77107749865
1.18597 0.000200499984406 0.00144840633161 25.6927 25.6382 25.5456 25.3612 24.6466 24.3747 24.2445 24.1475 7.73383435687
1.17883 0.000636499984406 0.00108603633161 25.2038 25.2479 25.2953 25.244 24.6823 24.5354 24.4719 24.417 7.59778238728
1.15501 -2.83000155939e-05 0.000851726331606 25.761 25.6762 25.506 25.2652 24.5383 24.1883 24.0065 23.8598 8.09563791812
1.1886 0.000330599984406 0.000439526331606 25.8917 25.659 25.0042 24.4293 23.5786 22.912 22.4827 22.1102 9.2542226269
1.17317 0.000324999984406 0.000426026331606 25.7915 25.6948 25.4732 25.1906 24.4613 24.036 23.8105 23.6342 8.42648665405
1.18564 -0.000420500015594 0.000696316331606 23.3085 23.1613 22.9214 22.6847 21.9487 21.7015 21.5614 21.4233 10.052722566
1.16309 -2.48000155939e-05 0.00127602633161 23.3279 23.1965 22.9344 22.6385 21.9236 21.4558 21.1775 20.945 10.4262285504
1.17363 -3.93000155939e-05 0.00111968633161 25.1563 24.92 24.1626 23.4299 22.4902 21.6406 21.1633 20.748 9.306037102
1.18608 7.38999844061e-05 0.000661206331606 25.0673 25.0194 24.9307 24.8094 24.0152 23.8705 23.8006 23.7218 7.91814952037
1.1743 6.41999844061e-05 0.00120216633161 26.7036 26.0613 24.9372 23.9342 22.9218 21.9818 21.5529 21.2528 10.2900529521
1.18752 0.000138399984406 0.000385086331606 23.8777 23.8061 23.699 23.6079 23.103 22.9126 22.7881 22.657 9.27841800176
1.15544 -0.000369200015594 0.000865506331606 25.5442 25.3397 24.8831 24.4626 23.6786 23.133 22.7974 22.5145 9.19427652542
1.17219 0.000294999984406 0.000440676331606 28.6042 26.4909 24.712 23.4962 22.4301 21.4062 20.9444 20.6141 10.6036058989
1.17271 0.000457599984406 0.000437686331606 27.2351 26.9906 26.4077 25.8857 25.0485 24.4389 24.0795 23.7894 8.14398103993
1.19547 0.000462799984406 0.000638846331606 25.1847 25.0127 24.7248 24.389 23.5109 23.2655 23.1542 23.0472 8.48932775317
1.17828 0.000502999984406 0.00124065633161 25.8014 25.6991 25.5134 25.2638 24.5594 24.1705 23.9722 23.8212 8.46503001209
1.18598 0.000266899984406 0.000681926331606 23.7563 23.5903 23.219 22.8619 22.0849 21.6004 21.3233 21.1051 10.2415744862
1.18674 0.000281699984406 0.000748236331606 29.754 27.7916 26.2883 25.1986 24.1609 23.2306 22.8184 22.5092 8.40926327671
1.15502 0.000276299984406 0.000971746331606 27.1733 26.95 26.2988 25.7198 24.8104 24.2015 23.8066 23.4364 8.59262376301
1.18461 0.000272599984406 0.00123550633161 24.4754 24.3211 23.8991 23.4984 22.7429 22.1862 21.8384 21.5464 9.66915018244
1.18697 6.22999844061e-05 0.000611176331606 24.3521 24.1182 23.6446 23.2122 22.3959 21.8787 21.5717 21.3094 9.7085305734
1.17383 7.85999844061e-05 0.00111205633161 25.8677 25.7472 25.468 25.1081 24.3258 23.8015 23.5113 23.2815 8.30016320035
1.17387 0.000212499984406 0.000439736331606 26.4977 26.4063 26.1879 25.8772 25.1468 24.6426 24.3719 24.1734 7.95738296468
1.18314 0.000232799984406 0.000996686331606 25.2691 25.0459 24.319 23.6574 22.7444 21.9958 21.524 21.1057 10.172642195
1.1744 0.000241099984406 0.00105781633161 27.296 26.6051 25.2994 24.213 23.1677 22.1875 21.7202 21.3738 9.84088209855
1.14252 0.000246799984406 0.00113316633161 25.8831 25.8462 25.7823 25.6343 24.9565 24.733 24.6234 24.5336 7.81030779443
1.1815 0.000245099984406 0.00112841633161 26.195 26.0765 25.8143 25.5403 24.8293 24.4504 24.227 24.0425 8.11057908959
1.15491 0.000483899984406 0.000649916331606 26.2238 26.0523 25.6631 25.3533 24.6445 24.3135 24.0869 23.8702 7.66130053301
1.18393 0.000486499984406 0.000708316331606 27.1205 26.8962 26.3144 25.6764 24.7735 24.0231 23.636 23.3506 8.37952503139
1.17277 0.000575599984406 0.00114141633161 26.7723 26.5708 26.1558 25.6482 24.7952 24.1411 23.8144 23.5883 8.21262893822
1.17183 -6.62000155939e-05 0.000818056331606 24.9718 25.0959 25.2605 25.2996 24.9629 24.7358 24.5824 24.4786 7.75854901428
1.17172 -4.84000155939e-05 0.000456076331606 25.409 25.3581 25.2481 25.0172 24.3122 23.9026 23.6871 23.5255 7.99183767176
1.16976 -5.83000155939e-05 0.000583366331606 26.0166 25.8198 25.1303 24.4682 23.5513 22.7933 22.3125 21.8843 9.34845716969
1.16552 -6.59000155939e-05 0.00143048633161 24.0825 24.0354 23.9287 23.7044 23.0012 22.5975 22.3884 22.2239 9.14260082456
1.17436 1.12999844061e-05 0.00100397633161 31.1884 28.9125 27.1361 25.9596 24.9398 23.9099 23.4609 23.1297 7.99695665641
1.16885 0.000159799984406 0.000761026331606 26.9083 26.4389 25.0595 23.9472 22.921 21.8453 21.3317 20.8699 10.1064736944
1.12789 0.000147099984406 0.000507256331606 26.1073 25.9435 25.6265 25.1447 24.2873 23.6583 23.3673 23.175 8.75412598262
1.17195 0.000608099984406 0.00111601633161 24.6938 24.5157 24.1002 23.6222 22.8158 22.1555 21.8079 21.5538 9.86439439497
1.18401 -0.000414400015594 0.000605366331606 26.5127 26.4164 26.2487 25.9662 25.1652 24.8087 24.651 24.5563 7.90512713748
1.15555 -0.000409500015594 0.000702896331606 26.1773 26.1111 25.9885 25.7814 25.1034 24.7167 24.5135 24.3649 7.8687734773
1.18373 0.000311499984406 0.00100574633161 26.1741 25.9423 25.4957 25.0206 24.1463 23.5962 23.3011 23.0662 8.32920413106
1.17806 0.000441499984406 0.00102323633161 25.2508 25.1121 24.8733 24.5017 23.6584 23.1795 22.9412 22.7592 9.14168258432
1.18453 -0.000383700015594 0.000971256331606 27.611 26.1381 24.4092 23.236 22.2536 21.1807 20.7224 20.4247 11.1278647196
1.17259 0.000469799984406 0.00124814633161 24.3589 24.1025 23.5067 22.8244 21.9236 21.1051 20.7096 20.4203 10.5541893793
1.17278 -0.000221500015594 0.00106819633161 26.4742 26.2701 25.5091 24.799 23.8705 23.0485 22.4986 21.972 9.3033653025
1.18395 0.000571899984406 0.000393966331606 26.2163 26.1486 26.0105 25.7448 24.9774 24.5926 24.4071 24.2776 7.8706860922
1.18577 -0.000146100015594 0.000669536331606 26.5 26.3683 26.118 25.7868 24.9974 24.5454 24.3182 24.1628 8.01412538141
1.19222 -0.000144400015594 0.000986146331606 26.1198 26.1127 26.0806 25.9514 25.2755 25.0721 24.981 24.9205 6.99540325628
1.13781 -0.000179100015594 0.00137481633161 27.0788 26.8596 26.2554 25.6751 24.7987 24.113 23.7215 23.4085 8.35130487731
1.18701 0.000116599984406 0.000396146331606 27.9469 27.5993 26.7625 25.9074 24.9406 24.0525 23.6331 23.3373 7.26321809366
1.17308 0.000128399984406 0.00118185633161 25.4323 25.538 25.6691 25.709 25.2999 25.2505 25.2368 25.2293 7.42790196185
1.17227 -3.18000155939e-05 0.00100168633161 26.1249 25.5115 24.4302 23.4352 22.4424 21.4645 21.0279 20.7255 10.8460049591
1.18471 0.000420599984406 0.000671256331606 26.6273 25.8347 24.6995 23.7679 22.7526 21.9167 21.5242 21.1977 10.2402692424
1.16313 -4.95000155939e-05 0.00120209633161 27.4221 27.1303 26.3803 25.6826 24.7313 23.9749 23.5249 23.1425 8.74285414414
1.19317 0.000556199984406 0.000981946331606 27.0049 26.8406 26.247 25.6864 24.8625 24.1116 23.5555 23.0127 8.77416228847
1.19597 0.000562299984406 0.000788976331606 25.8949 25.9397 25.9746 25.9018 25.2868 25.1422 25.0821 25.0333 7.39772898528
1.17222 0.000550699984406 0.00140169633161 24.2897 24.1411 23.8308 23.5123 22.7966 22.3094 22.0364 21.8084 8.98288523406
1.17075 -0.000190000015594 0.000554506331606 25.5432 25.4589 25.2944 25.0988 24.3939 24.1271 23.9876 23.8701 7.57027799184
1.17242 -0.000239900015594 0.00121559633161 23.7431 23.6019 23.387 23.1285 22.4141 22.0206 21.7983 21.6145 9.87042414416
1.16574 -0.000244100015594 0.00134407633161 25.3195 25.2185 24.8066 24.4552 23.8083 23.2571 22.8608 22.5171 8.15344757754
1.16566 -0.000164300015594 0.00142227633161 24.3731 24.3298 24.2496 24.0921 23.431 23.1541 23.0129 22.8999 8.85581933086
1.17081 -0.000169400015594 0.000906386331606 26.4757 26.1357 25.2263 24.3405 23.3872 22.4236 21.9435 21.5947 9.57320195664
1.17097 -0.000115000015594 0.000437886331606 24.9935 24.9191 24.759 24.4997 23.7922 23.3269 23.0762 22.8895 8.82574863545
1.04132 -0.000114100015594 0.000593116331606 24.8212 25.0035 25.2428 25.4224 25.2816 25.3982 25.4582 25.5311 8.1129865293
1.17245 0.000582499984406 0.00110934633161 28.2665 27.1553 26.1938 25.314 24.2359 23.5143 23.1988 22.9558 7.86106971947
1.17223 0.000577399984406 0.000513556331606 25.4708 25.3008 24.9693 24.6017 23.862 23.3059 23.0005 22.7855 8.90471014627
1.20915 0.000553699984406 0.000753636331606 25.9592 25.8321 25.6066 25.3934 24.7396 24.4195 24.2307 24.0552 7.86081380317
1.18445 0.000554199984406 0.000732496331606 26.5391 26.4074 26.0181 25.5914 24.8237 24.1851 23.8126 23.5198 8.11282829961
1.18463 0.000553399984406 0.000678626331606 26.1945 26.1044 25.9345 25.7125 25.0432 24.6455 24.4213 24.2496 7.96945124054
1.17197 -0.000248600015594 0.00100437633161 29.1461 27.9173 26.7021 25.7372 24.702 23.8744 23.5249 23.3033 8.52884124394
1.17271 -0.000251200015594 0.000626116331606 25.6574 25.6599 25.6663 25.606 25.0116 24.9158 24.8809 24.8357 7.18465702927
1.17063 9.98999844061e-05 -0.000964823668394 26.3441 26.2324 26.0141 25.7552 25.005 24.6637 24.4828 24.3372 7.81478694773
1.1709 0.000445899984406 -0.00119532366839 25.6288 25.6127 25.5408 25.3206 24.605 24.1956 23.9865 23.8472 8.6197780672
1.15627 0.000415099984406 -0.00130992366839 24.7601 24.849 24.9752 25.0329 24.6597 24.6625 24.6756 24.6722 7.8982238875
1.17291 0.000419399984406 -0.00128482366839 26.5321 26.3039 25.8062 25.335 24.5072 23.9443 23.6229 23.3731 8.46702967346
1.17099 0.000514899984406 -0.000928223668394 27.2624 26.7056 25.5938 24.5866 23.6281 22.6374 22.2069 21.9291 10.1047377579
1.14346 0.000366899984406 -0.000969623668394 25.7815 25.6511 25.41 25.0758 24.314 23.8065 23.5404 23.3421 8.37558009321
1.19367 1.73999844061e-05 -0.00139102366839 24.5048 24.3622 24.0619 23.7551 23.0268 22.5868 22.3185 22.0843 9.08795135107
1.14058 0.000303799984406 -0.000987023668394 25.6476 25.7163 25.7902 25.7518 25.218 25.0391 24.9419 24.8536 7.83176707201
1.17346 -0.000409500015594 -0.00127402366839 26.1891 25.9782 25.5296 25.0725 24.2957 23.6451 23.2803 23.0107 8.60883174313
1.17243 7.90999844061e-05 -0.000928423668394 27.5284 27.2674 26.5233 25.8163 24.9494 24.1149 23.6396 23.2221 8.76667603882
1.18211 0.000110499984406 -0.00140792366839 25.9554 25.6499 24.8551 24.1477 23.2434 22.4724 22.039 21.6778 9.62013899355
1.15561 0.000422299984406 -0.00101032366839 25.108 25.0223 24.8559 24.5358 23.7714 23.2359 22.984 22.8108 8.49933577922
1.1734 -0.000103700015594 -0.00113772366839 24.4138 24.2742 24.0343 23.7834 23.0632 22.7427 22.5658 22.4142 9.06033300307
1.13384 -0.000427400015594 -0.00118132366839 26.226 26.0751 25.832 25.5967 24.919 24.6011 24.4259 24.2752 7.9192394022
1.19592 -0.000424400015594 -0.00132952366839 24.4235 24.3025 24.1026 23.8343 23.0543 22.7334 22.5745 22.4449 8.85908822719
1.17346 -0.000323300015594 -0.00118102366839 26.2133 26.1786 26.0805 25.8396 25.1182 24.6857 24.4668 24.3011 7.88490691569
1.1875 0.000566899984406 -0.00115502366839 25.487 25.4509 25.3718 25.1907 24.5239 24.1794 24.0013 23.8587 7.885733139
1.14067 0.000556799984406 -0.000844523668394 25.6124 25.6066 25.5765 25.449 24.8101 24.5576 24.4257 24.3165 7.9377402167
1.14048 0.000215099984406 -0.000888923668394 25.7442 25.7605 25.7349 25.5487 24.8887 24.4705 24.2515 24.0871 7.97680406099
1.1937 -0.000313600015594 -0.00139912366839 24.5544 24.4574 24.2688 24.0549 23.3778 23.0509 22.8637 22.6945 9.05240917174
1.14035 0.000105799984406 -0.00103582366839 24.5178 24.3699 24.0678 23.7499 22.998 22.5629 22.3052 22.0807 8.68526427484
1.18717 -0.000146200015594 0.000214956331606 25.6732 25.5823 25.3858 25.1144 24.416 23.9459 23.688 23.4955 8.18388444259
1.15395 -0.000158900015594 -0.000572923668394 25.6499 25.5609 25.3512 25.0732 24.3762 23.8713 23.5861 23.3582 8.24154365318
1.16515 0.000460699984406 0.000190676331606 26.3734 26.0989 25.4758 24.8897 23.9527 23.3509 23.0034 22.693 9.2820527605
1.17091 0.000121199984406 0.000159776331606 26.4345 26.3297 26.1012 25.8429 25.1446 24.759 24.5242 24.3251 7.84048993456
1.17136 -0.000415800015594 -0.000601823668394 25.5684 25.4839 25.2791 24.9713 24.2453 23.7108 23.4077 23.1697 8.24326980431
1.17278 0.000630699984406 0.000309196331606 23.6101 23.5295 23.3809 23.1892 22.5213 22.2035 22.0258 21.861 9.14138125317
1.14231 -0.000390600015594 -0.000212123668394 30.9881 28.6012 26.6584 25.4312 24.423 23.3611 22.9079 22.5961 7.62907054688
1.18124 0.000597399984406 7.44763316062e-05 24.8748 24.6256 24.2272 23.7075 22.8005 22.183 21.8756 21.6371 9.5984155396
1.17325 0.000604299984406 0.000350466331606 25.589 25.4227 25.1448 24.7988 24.0018 23.5439 23.3096 23.1306 8.49283402948
1.14217 -0.000385600015594 0.000248966331606 25.9205 25.7591 25.4988 25.1551 24.3592 23.8858 23.6481 23.4924 8.00045163127
1.16618 -0.000129300015594 -0.000564323668394 26.2062 26.1855 26.0909 25.8296 25.1322 24.5899 24.3098 24.104 8.16526935876
1.15484 0.000638299984406 -0.000634723668394 23.2261 23.0711 22.8407 22.6495 22.0126 21.7558 21.6 21.4393 9.83243346383
1.14591 0.000355899984406 -0.000240923668394 25.7263 25.8117 25.91 25.9393 25.4291 25.4815 25.5406 25.5851 7.54150111046
1.17342 0.000290799984406 0.000359926331606 26.8869 26.6328 25.9274 25.1904 24.2428 23.425 23.0061 22.6906 7.39498754991
1.18358 0.000286799984406 0.000142576331606 26.7657 26.5754 26.0613 25.5383 24.7216 24.0237 23.6319 23.3356 7.08347819699
1.19448 0.000502999984406 -0.000181823668394 25.7572 25.8285 25.8972 25.8414 25.2845 25.0742 24.963 24.8716 7.92591405903
1.17036 -0.000363000015594 -5.03236683938e-05 26.3888 26.1744 25.622 25.0994 24.2952 23.595 23.1865 22.8672 8.71524005006
1.18534 0.000242099984406 -0.000168423668394 26.2085 26.1111 25.9018 25.5508 24.7993 24.2148 23.9203 23.7138 8.29102051974
1.17551 0.000289299984406 -0.000659023668394 26.9835 26.7199 26.2174 25.6785 24.7902 24.1599 23.8446 23.6318 7.59544086615
1.18814 -0.000371000015594 0.000263246331606 25.8002 25.6416 25.3248 25.009 24.2478 23.8578 23.6335 23.44 8.23884649189
1.1648 0.000577399984406 4.65763316062e-05 25.8396 25.7117 25.4888 25.1535 24.3582 23.8941 23.6614 23.4925 8.2460174185
1.15537 -0.000190800015594 0.00103231633161 25.0217 24.7883 24.0803 23.4353 22.5066 21.7913 21.2924 20.8036 10.1719670869
1.18459 0.000190999984406 0.000702176331606 25.6811 25.5699 25.3548 25.0112 24.2285 23.7162 23.4618 23.2853 8.43560558457
1.18497 0.000340299984406 0.000844926331606 24.3692 24.1469 23.7395 23.3548 22.5725 22.0783 21.7868 21.5377 9.84782225334
1.18841 0.000195399984406 0.000601266331606 26.4112 26.2927 26.0094 25.6093 24.8235 24.2258 23.9167 23.6986 8.06022433512
1.16906 0.000290699984406 0.000896416331606 26.3087 26.1391 25.7139 25.2757 24.4757 23.8952 23.5745 23.3313 8.74453544825
1.19013 0.000545699984406 0.000276176331606 30.2571 28.1906 26.4163 25.1868 24.1169 23.0867 22.6101 22.2605 9.35912401845
1.1703 -0.000280400015594 0.000232856331606 26.0764 25.995 25.8459 25.6377 24.9272 24.6442 24.4929 24.3709 8.01845016117
1.1947 0.000180399984406 0.000141176331606 25.7082 25.7051 25.6827 25.5706 24.9706 24.6834 24.5222 24.3793 7.90418735923
1.18979 0.000192299984406 0.000148376331606 26.7122 26.5096 26.1026 25.6955 24.8475 24.4286 24.1969 24.0 7.56629981953
1.17329 -0.000326800015594 0.000142376331606 25.8369 25.6835 25.4548 25.2317 24.5191 24.2478 24.0986 23.9582 8.18787239963
